codigo;razao_10mais_40menos_2000;razao_20mais_40menos_2000;indigentes_2000;pobres_2000;idhm_renda_2003;idhm_edu_2003
3511201;8,681;6,14;4,859;18,761;0,688;0,833
3511300;12,148;8,833;7,869;21,425;0,72;0,852
3511409;13,177;9,108;9,351;27,752;0,706;0,863
3511508;13,657;9,275;2,456;11,312;0,781;0,883
3511607;11,148;7,538;6,984;25,686;0,688;0,829
3511706;9,662;6,839;5,048;17,985;0,713;0,869
3511904;7,987;5,751;5,847;27,752;0,67;0,866
3512001;18,715;12,217;12,327;28,625;0,708;0,868
3512100;23,01;14,362;8,891;32,77;0,699;0,842
3512209;16,174;10,596;10,095;29,106;0,694;0,825
3512308;18,416;12,387;6,103;21,595;0,757;0,856
3512407;12,265;8,596;5,034;19,379;0,759;0,881
3512506;15,132;10,253;10,321;31,253;0,692;0,88
3512605;18,844;11,879;25,433;55,074;0,637;0,805
3512704;13,411;9,3;6,342;24,916;0,711;0,86
3512803;13,136;9,444;11,004;22,636;0,726;0,884
3512902;13,041;9,016;11,282;32,929;0,684;0,844
3513009;24,791;16,021;11,451;23,256;0,786;0,913
3513108;13,479;9,312;6,27;19,512;0,751;0,871
3513207;14,864;9,693;4,881;24,394;0,696;0,861
3513306;26,764;15,731;12,477;34,641;0,697;0,865
3513405;17,346;11,91;10,26;26,452;0,733;0,914
3513504;12,607;9,108;11,754;25,687;0,706;0,888
3513603;16,987;11,476;33,478;64,829;0,611;0,81
3513702;17,268;11,577;7,815;23,393;0,755;0,88
3513801;12,035;8,836;10,328;23,612;0,721;0,901
3513850;10,544;7,337;11,337;39,11;0,648;0,815
3513900;12,289;8,636;5,812;32,093;0,686;0,862
3514007;9,66;7,217;10,101;28,647;0,672;0,79
3514106;12,528;8,624;4,291;18,598;0,745;0,84
3514205;12,803;8,396;8,113;34,116;0,665;0,827
3514304;10,218;7,263;4,433;20,885;0,704;0,854
3514403;21,483;13,604;9,83;23,075;0,757;0,89
3514502;13,949;9,912;9,222;34,751;0,699;0,864
3514601;12,385;8,557;6,056;18,526;0,742;0,871
3514700;15,203;10,367;10,661;35,41;0,684;0,857
3514809;26,452;18,079;38,285;63,334;0,633;0,823
3514908;12,074;8,573;9,977;30,709;0,683;0,84
3514924;6,266;4,604;8,239;23,571;0,668;0,84
3514957;13,203;9,873;19,611;24,698;0,661;0,846
3515004;11,949;8,629;13,77;27,947;0,691;0,874
3515103;15,305;10,817;13,594;28,546;0,723;0,888
3515129;39,648;21,853;14,353;42,617;0,698;0,816
3515152;14,014;9,547;7,775;21,453;0,724;0,858
3515186;11,655;8,335;5,474;17,64;0,751;0,857
3515194;10,176;7,102;9,523;31,914;0,666;0,835
3515202;11,516;8,128;6,834;23,239;0,705;0,848
3515301;13,36;9,45;19,604;45,254;0,657;0,827
3515350;17,314;12,204;28,414;56,647;0,603;0,827
3515400;16,6;11,169;9,687;37,421;0,691;0,858
3515509;15,737;10,907;6,266;19,618;0,758;0,891
3515608;11,315;7,919;8,08;27,13;0,7;0,881
3515657;24,228;15,637;8,429;38,492;0,67;0,825
3515707;12,111;8,783;15,511;31,962;0,674;0,887
3515806;10,377;7,792;16,52;45,322;0,65;0,824
3515905;13,859;9,931;8,825;33,434;0,718;0,861
3516002;13,975;9,716;11,293;35,996;0,673;0,837
3516101;10,554;8,182;15;40,091;0,652;0,83
3516200;13,209;8,993;3,834;13,532;0,755;0,906
3516309;12,03;8,991;18,613;40,243;0,636;0,862
3516408;12,553;9,117;13,961;28,633;0,692;0,876
3516507;8,265;5,95;7,123;25,295;0,695;0,863
3516606;17,087;11,316;13,532;41,758;0,679;0,808
3516705;15,116;10,29;5,016;24,578;0,73;0,846
3516804;15,159;10,417;9,034;29,576;0,707;0,842
3516853;10,175;7,18;8,035;30,911;0,667;0,851
3516903;17,63;12,06;14,644;34,215;0,704;0,855
3517000;18,139;12,663;12,664;36,779;0,695;0,835
3517109;15,085;10,161;8,29;37,755;0,68;0,857
3517208;11,075;7,809;9,429;30,007;0,681;0,868
3517307;16,083;10,527;15,609;42,483;0,661;0,833
3517406;14,834;10,428;11,955;22,819;0,728;0,888
3517505;14,777;9,595;3,504;16,482;0,741;0,86
3517604;55,913;33,168;44,723;67,014;0,628;0,801
3517703;16,234;10,877;9,564;36,709;0,693;0,819
3517802;14,319;10,061;7,056;31,372;0,693;0,856
3517901;12,054;8,484;8,781;30,303;0,688;0,85
3518008;15,685;10,786;13,369;37,875;0,666;0,837
3518107;22,066;14,117;15,168;45,898;0,665;0,819
3518206;14,367;9,825;10,149;25,335;0,711;0,87
3518305;23,421;15,531;10,749;31,199;0,752;0,851
3518404;20,106;13,509;8,075;23,464;0,773;0,92
3518503;11,727;8,355;10,273;37,617;0,668;0,816
3518602;14,027;9,415;9,436;29,987;0,692;0,829
3518701;14,896;10,347;10,508;24,907;0,73;0,885
3518800;17,244;11,977;11,115;24,579;0,748;0,907
3518859;14,616;10,483;14,217;34,664;0,684;0,851
3518909;8,491;6,479;15,444;42,157;0,637;0,811
3519006;15,339;10,592;15,112;39,44;0,659;0,84
3519055;16,833;11,125;2,497;9,95;0,801;0,876
3519071;10,428;7,722;10,064;21,99;0,7;0,883
3519105;10,554;7,735;7,69;21,927;0,706;0,845
3519204;16,447;10,631;13,125;39,196;0,667;0,836
3519253;19,22;14,086;15,226;36,701;0,661;0,849
3519303;8,464;6,377;5,738;24,647;0,687;0,87
3519402;15,944;10,579;8,431;28,426;0,711;0,842
3519501;16,413;10,805;9,856;30,959;0,711;0,852
3519600;13,305;9;5,794;19,586;0,74;0,851
3519709;16,46;11,024;13,522;34,726;0,682;0,811
3519808;15,879;11,16;11,428;32,608;0,707;0,858
3519907;18,857;12,443;18,139;45,666;0,679;0,853
3520004;9,247;6,63;8,193;17,742;0,695;0,843
3520103;12,795;8,733;5,227;25,356;0,719;0,886
3520202;14,38;10,177;9,798;34,625;0,682;0,837
3520301;23,82;15,998;21,593;43,827;0,688;0,864
3520400;18,657;12,218;8,131;25,601;0,74;0,842
3520426;23,786;15,876;13,831;35,556;0,736;0,886
3520442;11,595;8,467;4,467;14,503;0,769;0,934
3520509;17,264;11,395;5,005;14,102;0,791;0,898
3520608;15,982;10,982;10,233;33,134;0,698;0,882
3520707;17,723;11,241;8,561;35,524;0,692;0,856
3520806;8,908;6,497;7,76;31,301;0,673;0,836
3520905;11,504;8,05;6,284;26,079;0,694;0,86
3521002;13,119;9,25;13,381;32,91;0,682;0,865
3521101;14,488;10,031;6,616;20,631;0,736;0,852
3521150;12,733;9,146;7,062;28,959;0,697;0,844
3521200;22,373;16,214;36,286;64,343;0,592;0,798
3521309;14,763;9,613;5,178;25,894;0,716;0,842
3521408;10,643;7,683;3,561;10,427;0,767;0,891
3521507;11,135;7,848;8,697;30,868;0,667;0,822
3521606;17,143;11,409;18,4;43,849;0,663;0,827
3521705;26,88;17,481;35,272;60,367;0,628;0,843
3521804;15,955;10,754;16,293;40,518;0,655;0,805
3521903;11,085;7,954;5,424;22,619;0,695;0,843
3522000;7,513;5,576;7,472;21,932;0,694;0,867
3522109;19,205;13,417;18,054;34,445;0,716;0,876
3522158;36,111;23,357;57,188;79,143;0,554;0,797
3522208;17,915;11,947;14,774;29,858;0,712;0,877
3522307;17,857;12,231;10,15;28,128;0,738;0,872
3522406;25,232;16,449;21,111;45,888;0,692;0,852
3522505;14,217;10,103;16,921;35,813;0,663;0,876
3522604;13,788;9,443;5,451;18,96;0,755;0,864
3522653;32,459;22,008;53,627;75,474;0,576;0,76
3522703;15,698;10,712;10,21;31,325;0,727;0,856
3522802;22,848;15,266;29,463;57,122;0,641;0,816
3522901;9,909;7,055;2,964;19,902;0,703;0,845
3523008;15,086;11,259;22,275;49,504;0,627;0,827
3523107;12,995;9,462;17,717;35,77;0,651;0,88
3523206;28,446;18,522;26,646;54,325;0,677;0,849
3523305;23,464;15,857;23,787;44,922;0,688;0,839
3523404;14,421;9,964;2,379;12,882;0,785;0,898
3523503;12,078;8,352;7,402;30,376;0,672;0,84
3523602;17,404;11,79;7,647;27,98;0,737;0,865
3523701;14,571;9,58;6,154;32,288;0,673;0,852
3523800;12,028;8,514;9,029;35,456;0,676;0,854
3523909;19,447;12,931;7,586;19,55;0,782;0,887
3524006;16,05;10,544;4,652;14,608;0,769;0,871
3524105;20,635;13,208;6,46;23,368;0,759;0,863
3524204;11,928;8,627;11,01;32,945;0,668;0,86
3524303;14,921;10,511;5,029;19,147;0,769;0,885
3524402;15,256;10,739;9,025;21,405;0,752;0,913
3524501;10,607;7,455;4,723;22,66;0,701;0,829
3524600;25,795;17,696;26,947;49,077;0,706;0,83
3524709;16,07;10,413;5,745;13,704;0,772;0,877
3524808;13,347;9,396;6,674;17,47;0,741;0,884
3524907;15,826;11,538;11,924;34,194;0,717;0,844
3525003;14,149;9,754;10,46;24,517;0,72;0,911
3525102;13,398;8,935;5,171;20,24;0,738;0,879
3525201;20,224;13,82;11,337;29,831;0,732;0,842
3525300;12,389;8,553;2,169;10,819;0,774;0,872
3525409;12,847;8,387;5,74;27,203;0,665;0,824
3525508;12,144;8,514;5,672;25,121;0,711;0,824
3525607;12,097;8,321;10,463;36,668;0,665;0,834
3525706;17,542;11,163;4,903;18,401;0,746;0,866
3525805;17;11,297;16,548;43,96;0,66;0,828
3525854;7,655;5,731;5,031;20,956;0,715;0,859
3525904;16,573;11,534;4,778;13,497;0,826;0,928
3526001;15,638;10,943;11,026;33,614;0,691;0,849
3526100;23,028;15,551;26,267;50,052;0,68;0,824
3526209;13,853;9,637;15,28;39,558;0,666;0,845
3526308;11,556;8,909;18,871;55,822;0,646;0,831
3526407;14,379;9,727;5,009;22,657;0,752;0,866
3526506;12,527;8,488;8,9;28,702;0,684;0,87
3526605;12,822;8,666;13,836;42,967;0,648;0,872
3526704;15,007;10,177;7,915;23,532;0,734;0,86
3526803;14,048;9,334;5,71;13,617;0,751;0,881
3526902;15,237;10,402;7,796;19,55;0,759;0,89
3527009;10,175;7,461;3,106;14,793;0,757;0,853
3527108;18,841;12,514;7,983;18,892;0,782;0,891
3527207;17,559;12,348;11,993;30,868;0,74;0,921
3527256;9,594;7,041;8,9;36,297;0,657;0,837
3527306;10,644;7,605;2,652;16,884;0,746;0,874
3527405;14,87;10,321;11,561;32,677;0,701;0,878
3527504;8,836;6,207;14,386;37,502;0,651;0,821
3527603;14,802;9,823;9,705;23,486;0,717;0,891
3527702;9,347;6,889;8,102;33,409;0,664;0,82
3527801;8,398;5,98;9,673;37,237;0,648;0,813
3527900;11,925;8,274;12,78;40,192;0,668;0,849
3528007;10,709;7,659;6,313;26,175;0,69;0,859
3528106;12,243;8,839;3,922;28,654;0,706;0,852
3528205;10,006;6,904;8,962;32,124;0,669;0,832
3528304;14,467;10,221;9,474;30,223;0,704;0,826
3528403;13,183;9,28;7,349;26,141;0,719;0,894
3528502;28,682;18,187;10,602;26,292;0,784;0,877
3528601;10,016;6,973;5,937;27,108;0,693;0,871
3528700;16,944;11,765;25,718;49,91;0,634;0,82
3528809;9,982;7,165;7,469;24,327;0,684;0,858
3528858;7,954;5,756;7,776;25,069;0,673;0,817
3528908;9,23;6,834;15,339;41,224;0,644;0,833
3529005;18,048;12,098;5,784;18,126;0,782;0,908
3529104;7,511;5,682;10,566;33,296;0,649;0,81
3529203;16,327;11,097;9,873;36,993;0,683;0,839
3529302;14,499;9,798;7,8;22,907;0,734;0,871
3529401;12,431;9,092;11,804;25,74;0,71;0,909
3529500;20,911;12,903;9,243;29,181;0,7;0,841
3529609;7,793;5,87;8,92;30,521;0,661;0,849
3529658;10,763;7,575;10,734;43,473;0,64;0,81
3529708;21,053;13,549;15,921;35,354;0,709;0,833
3529807;11,699;7,64;3,656;16,712;0,72;0,831
3529906;21,856;14,787;25,047;53,977;0,664;0,817
3530003;11,199;8,029;9,35;34,122;0,669;0,848
3530102;14,173;9,59;6,606;28,243;0,711;0,884
3530201;26,259;16,788;24,667;58,253;0,653;0,824
3530300;11,399;8,157;6,867;15,032;0,743;0,884
3530409;8,815;7,042;13,986;33,829;0,655;0,827
3530508;15,415;10,479;8,685;27,245;0,728;0,885
3530607;21,06;14,449;13,443;28,188;0,767;0,91
3530706;14,103;9,633;6,592;18,21;0,752;0,886
3530805;14,948;10,406;4,383;15,209;0,781;0,9
3530904;28,298;17,438;14,543;36,052;0,684;0,804
3531001;9,88;7,46;7,775;33,229;0,672;0,837
3531100;21,58;14,704;20,189;37,775;0,729;0,865
3531209;12,541;8,398;6,18;22,115;0,749;0,862
3531308;13,164;9,024;5,467;14,676;0,752;0,897
3531407;14,163;9,805;4,755;19,535;0,739;0,88
3531506;21,583;13,621;9,08;26,819;0,741;0,851
3531605;15,95;10,043;14,123;41,713;0,664;0,812
3531704;30,174;19,245;19,356;42,816;0,715;0,82
3531803;14,12;9,911;11,528;29,425;0,7;0,862
3531902;16,834;11,023;7,69;24,398;0,718;0,831
3532009;13,258;8,758;5,087;19,071;0,745;0,856
3532058;10,992;7,78;8,564;25,197;0,681;0,831
3532108;11,515;8,088;11,08;32,977;0,679;0,865
3532157;12,317;8,208;11,316;39,589;0,655;0,793
3532207;18,333;12,132;19,477;52,04;0,641;0,83
3532306;15,412;10,234;22,578;56,866;0,636;0,778
3532405;16,882;11,219;15,878;41,324;0,666;0,81
3532504;11,841;8,453;5,539;19,555;0,732;0,875
3532603;13,31;9,881;5,642;29,77;0,732;0,88
3532702;11,257;7,902;4,206;31,408;0,678;0,819
3532801;10,205;7,416;5,593;26,806;0,701;0,866
3532827;25,309;15,666;29,919;63,262;0,619;0,836
3532843;10,341;6,844;12,138;41,326;0,634;0,796
3532868;9,962;7,909;12,906;40,342;0,631;0,868
3532900;10,388;7,357;3,653;21,718;0,709;0,852
3533007;12,133;8,335;7,184;22,535;0,696;0,847
3533106;7,771;5,788;15,87;40,136;0,644;0,8
3533205;11,532;8,621;22,023;45,204;0,635;0,813
3533254;10,256;7,437;13,621;37,025;0,642;0,845
3533304;9,653;6,943;12,368;35,308;0,671;0,828
3533403;10,405;7,558;4,011;13,5;0,746;0,901
3533502;12,091;8,567;7,387;19,967;0,725;0,858
3533601;13,392;9,129;6,466;21,364;0,724;0,885
3533700;16,448;11,087;10,89;36,24;0,686;0,824
3533809;11,43;8,064;11,245;40,196;0,665;0,862
3533908;21,09;13,51;9,2;27,31;0,752;0,885
3534005;9,036;6,736;9,469;23,752;0,684;0,838
3534104;10,403;7,888;8,86;26,107;0,696;0,86
3534203;13;8,675;4,942;18,604;0,715;0,862
3534302;12,987;9,11;5,549;16,487;0,748;0,894
3534401;14,813;10,585;8,533;19,596;0,769;0,913
3534500;13,899;9,717;7,925;26,782;0,694;0,815
3534609;14,406;10,117;5,011;23,774;0,736;0,88
3534708;15,783;10,81;6,605;22,813;0,745;0,886
3534757;15,991;10,611;9,538;31,941;0,695;0,883
3534807;8,276;6,062;13,381;48,093;0,616;0,801
3534906;16,194;11,556;13,605;41,532;0,687;0,852
3535002;12,557;8,864;9,197;32,06;0,688;0,827
3535101;7,667;5,74;8,404;28,407;0,671;0,834
3535200;13,001;9,058;9,208;30,314;0,689;0,845
3535309;29,911;17,999;12,396;33,23;0,77;0,861
3535408;24,629;14,861;12,937;32,682;0,715;0,849
3535507;20,007;13,397;15,228;37,779;0,707;0,876
3535606;17;11,641;16,664;37,934;0,692;0,846
3535705;10,899;7,369;6,196;28,688;0,691;0,834
3535804;23,254;14,954;13,337;39,759;0,7;0,815
3535903;11,718;8,635;11,533;33,574;0,687;0,814
3536000;35,602;20,216;9,489;34,694;0,747;0,839
3536109;11,638;8,029;7,774;27,559;0,69;0,825
3536208;22,474;15,088;22,05;45,544;0,687;0,86
3536257;6,3;5,238;6,669;27,36;0,676;0,84
3536307;14,286;9,696;8,854;28,485;0,704;0,867
3536406;17,433;11,185;12,87;39,807;0,67;0,838
3536505;19,025;12,117;6,885;13,644;0,811;0,924
3536570;13,062;8,306;9,313;30,446;0,667;0,8
3536604;23,923;14,923;13,278;38,538;0,701;0,848
3536703;13,31;9,238;7,669;24,187;0,703;0,863
3536802;10,042;7,073;12,089;37,382;0,661;0,785
3536901;10,666;7,694;8,955;34,323;0,661;0,848
3537008;14,847;10,359;13,205;35,048;0,685;0,852
3537107;10,803;7,604;4,733;11,915;0,757;0,869
3537156;18,999;13,074;5,915;25,786;0,754;0,892
3537206;21,635;15,607;30,926;52,578;0,672;0,824
3537305;15,789;10,546;4,611;17,716;0,756;0,897
3537404;19,378;13,247;15,106;36,635;0,699;0,871
3537503;13,519;9,491;8,913;26,933;0,713;0,843
3537602;21,779;15,113;17,7;34,431;0,731;0,873
3537701;10,754;7,464;9,831;32,004;0,681;0,824
3537800;23,201;15,039;16,987;38,376;0,712;0,811
3537909;16,314;11,341;13,732;40,228;0,735;0,841
3538006;18,946;13,218;14,123;30,895;0,742;0,916
3538105;10,471;7,314;9,083;20,717;0,703;0,877
3538204;12,265;8,576;10,115;29,115;0,707;0,845
3538303;18,353;12,329;17,73;42,857;0,664;0,829
3538501;14,045;10,354;5,814;29,12;0,717;0,901
3538600;14,026;9,503;3,541;22,738;0,722;0,854
3538709;16,235;11,277;6,977;17,137;0,795;0,913
3538808;16,817;10,909;5,001;27,281;0,739;0,871
3538907;13;9,684;10,515;27,645;0,709;0,866
3539004;8,684;6,421;4,742;18,629;0,704;0,843
3539103;17,098;11,553;15,177;33,794;0,686;0,877
3539202;16,933;11,634;8,047;26,579;0,721;0,865
3539301;13,356;9,566;4,694;14,967;0,774;0,907
3539400;14,581;10,645;7,457;21,052;0,748;0,858
3539509;13,633;9,36;11,325;27,216;0,69;0,855
3539608;29,238;17,075;9,075;40,633;0,683;0,812
3539707;8,366;6,31;12,914;39,389;0,657;0,826
3539806;14,52;10,527;12,275;25,105;0,726;0,925
3539905;15,155;10,393;7,212;28,311;0,72;0,853
3540002;14,017;9,51;2,972;15,182;0,734;0,893
3540101;16,476;11,032;7,822;26,806;0,712;0,838
3540200;24,981;15,112;7,576;24,064;0,753;0,845
3540259;7,633;5,493;14,679;38,57;0,626;0,819
3540309;23,637;15,782;22,157;49,941;0,677;0,853
3540408;11,425;7,814;11,66;36,145;0,665;0,812
3540507;9,708;7,215;6,137;23,147;0,69;0,829
3540606;11,659;8,117;5,308;18,064;0,719;0,864
3540705;13,316;9,236;7,154;19,43;0,745;0,88
3540754;11,475;8,063;16,264;36,736;0,642;0,87
3540804;10,785;7,873;5,533;21,472;0,725;0,851
3540853;6,765;5,164;17,321;46,718;0,62;0,795
3540903;8,77;6,555;7,082;19,557;0,713;0,872
3541000;18,244;12,514;10,781;25,287;0,763;0,891
3541059;22,875;13,764;9,085;30,756;0,697;0,835
3541109;10,314;7,337;8,992;28,548;0,681;0,846
3541208;15,981;11,603;15,086;36,835;0,699;0,865
3541307;19,576;12,781;10,76;31,016;0,72;0,86
3541406;21,339;14,012;7,057;18,777;0,804;0,924
3541505;21,965;14,544;9,714;25,586;0,757;0,893
3541604;13,619;9,586;7,729;28,357;0,704;0,897
3541653;14,613;9,753;12,476;32,926;0,664;0,827
3541703;15,843;10,673;11,373;29,989;0,706;0,868
3541802;6,757;5,015;12,49;49,766;0,631;0,795
3541901;27,486;18,243;24,308;49,301;0,675;0,862
3542008;15,064;9,998;11,778;34,135;0,67;0,836
3542107;8,751;6,461;5,894;16,915;0,72;0,877
3542206;15,54;10,784;13,69;34,309;0,702;0,859
3542305;14,277;9,838;25,339;54,433;0,629;0,802
3542404;16,794;11,268;8,298;26,033;0,722;0,865
3542503;11,571;8,646;5,284;26,825;0,704;0,845
3542602;32,025;20,76;23,839;45,995;0,719;0,869
3542701;9,687;6,957;6,966;31,27;0,648;0,855
3542800;18,831;12,766;46,777;70,837;0,581;0,78
3542909;15,056;10,122;6,713;29,656;0,705;0,856
3543006;21,222;13,3;36,911;72,277;0,573;0,775
3543105;9,08;6,617;8,924;28,549;0,659;0,837
3543204;9,344;7,291;10,231;36,821;0,667;0,845
3543238;8,375;6,623;19,734;49,96;0,633;0,845
3543253;25,638;15,584;28,477;59,605;0,622;0,805
3543303;14,408;10,21;8,737;22,552;0,757;0,915
3543402;18,298;12,532;6,264;15,146;0,823;0,918
3543501;23,253;16,083;32,591;62,61;0,607;0,805
3543600;11,256;8,299;8,4;26,346;0,693;0,873
3543709;10,799;7,831;11,295;30,857;0,675;0,853
3543808;15,172;10,075;15,587;39,131;0,68;0,832
3543907;16,112;10,936;5,202;14,103;0,799;0,903
3544004;11,855;8,406;7,444;18,362;0,724;0,882
3544103;10,804;8,086;13,502;31,057;0,654;0,89
3544202;19,918;12,473;14,328;42,449;0,685;0,807
3544251;25,728;16,769;15,402;34,76;0,723;0,911
3544301;13,197;8,954;10,034;33,403;0,669;0,877
3544400;9,33;6,608;5,89;32,093;0,689;0,829
3544509;10,585;7,417;8,055;25,846;0,695;0,875
3544608;14,536;9,812;9,334;25,683;0,704;0,852
3544707;9,198;6,837;17,809;46,627;0,627;0,801
3544806;14,082;9,545;8,701;32,189;0,677;0,824
3544905;12,2;8,317;4,306;18,145;0,735;0,892
3545001;17,266;11,714;13,626;36,445;0,698;0,822
3545100;7,925;5,99;7,377;32,754;0,65;0,801
3545159;10,489;7,146;4,378;13,902;0,776;0,906
3545209;13,59;9,314;7,339;16,533;0,747;0,911
3545308;12,134;8,553;11,556;29,097;0,685;0,847
3545407;17,557;11,449;12,423;36,348;0,687;0,832
3545506;16,429;11,613;18,555;43,412;0,656;0,847
3545605;10,11;7,013;4,731;17,339;0,716;0,847
3545704;28,379;17,015;13,666;37,501;0,714;0,851
3545803;9,499;6,831;5,025;13,25;0,738;0,906
3546009;14,526;10,08;8,454;28,673;0,705;0,884
3546108;10,506;7,762;10,69;37,103;0,659;0,816
3546207;13,784;9,494;5,3;18,398;0,743;0,873
3546256;18,498;11,513;6,455;34,221;0,686;0,865
3546306;14,022;9,623;9,239;25,639;0,719;0,856
3546405;15,767;10,808;5,763;23,216;0,749;0,876
3546504;11,317;8,013;6,847;28,388;0,685;0,854
3546603;19,732;12,919;8,844;23,078;0,755;0,885
3546702;8,287;6,312;5,417;11,242;0,717;0,835
3546801;15,627;10,844;12,815;30,967;0,709;0,863
3546900;9,959;7,062;8,462;28,427;0,668;0,82
3547007;10,676;7,68;6,601;27,363;0,682;0,845
3547106;15,858;10,712;20,226;45,624;0,652;0,817
3547205;11,052;7,528;10,083;31,197;0,67;0,801
3547304;66,662;44,997;14,6;28,967;0,88;0,906
3547403;13,511;9,496;16,399;43,761;0,646;0,824
3547502;18,07;11,827;5,385;16,815;0,8;0,873
3547601;16,142;10,671;7,649;26,822;0,724;0,899
3547650;6,435;5,129;11,013;44,458;0,65;0,842
3547700;16,245;11,589;14,662;37,469;0,702;0,865
3547809;16,054;11,378;9,202;18,391;0,814;0,932
3547908;15,306;10,301;5,335;32,306;0,703;0,865
3548005;16,262;10,946;8,42;26,299;0,735;0,843
3548054;8,747;6,289;7,509;24,848;0,665;0,856
3548104;10,618;7,222;6,358;30,539;0,681;0,81
3548203;19,533;12,512;10,976;33,68;0,714;0,839
3548302;14,464;10,378;16,384;43,909;0,668;0,832
3548401;9,757;6,804;12,832;35,762;0,652;0,834
3548500;16,311;11,609;5,463;11,437;0,873;0,952
3548609;15,997;10,902;12,971;40,893;0,69;0,847
3548708;18,7;13,298;9,562;19,22;0,812;0,94
3548807;13,053;9,483;2,564;5,461;0,896;0,975
3548906;14,287;10,016;4,353;14,175;0,795;0,928
3549003;11,658;8,362;12,194;38,929;0,655;0,82
3549102;15,546;10,636;4,621;16,738;0,776;0,889
3549201;19,408;12,182;9,431;34,897;0,674;0,808
3549250;28,667;16,517;13,058;42,046;0,672;0,848
3549300;9,329;6,776;13,005;38,804;0,671;0,839
3549409;15,788;10,618;6,045;20,106;0,745;0,902
3549508;11,162;7,897;10,192;35,955;0,657;0,833
3549607;31,159;19,361;24,035;56,272;0,677;0,827
3549706;13,821;9,847;7,152;22,199;0,745;0,882
3549805;17,407;11,868;4,617;13,282;0,814;0,916
3549904;20,27;13,927;9,188;19,703;0,8;0,933
3549953;23,501;15,842;19,571;44,132;0,687;0,849
3550001;15,906;11,244;14,8;43,947;0,68;0,803
3550100;13,733;9,406;6,922;23,863;0,726;0,871
3550209;17,284;11,554;15,632;41,812;0,677;0,848
3550308;26,673;17,863;9,073;19,915;0,843;0,919
3550407;14,359;10,187;5,793;18,831;0,751;0,854
3550506;11,921;8,672;15,575;49,205;0,647;0,826
3550605;24,843;16,03;9,59;27,026;0,783;0,893
3550704;17,496;11,6;7,391;21,736;0,755;0,877
3550803;13,969;9,354;8,404;34,468;0,69;0,835
3550902;15,876;11,233;9,652;27,588;0,732;0,895
3551009;14,796;10,538;11,542;23,876;0,741;0,904
3551108;26,466;16,008;11,947;39,642;0,703;0,828
3551207;12,882;9,061;19,144;51,001;0,63;0,813
3551306;7,791;6,012;5,685;27,766;0,678;0,845
3551405;11,858;8,226;9,994;33,561;0,669;0,839
3551504;9,47;6,901;7,297;21,979;0,686;0,863
3551603;16,535;11,157;2,598;16,148;0,799;0,841
3551702;14,329;9,936;6,183;16,387;0,772;0,904
3551801;23,606;15,799;32,488;64,713;0,619;0,812
3551900;14,005;9,518;11,886;32,494;0,672;0,826
3552007;19,514;13,003;23,675;56,551;0,668;0,82
3552106;12,656;9,058;8,863;24,046;0,736;0,852
3552205;17,331;11,791;7,015;16,983;0,792;0,915
3552304;13,414;8,609;7,481;25,083;0,691;0,852
3552403;11,099;8,032;10,027;20,147;0,72;0,874
3552502;18,994;12,672;13,605;31,23;0,719;0,892
3552551;11,226;7,913;16,926;39,094;0,648;0,817
3552601;12,21;8,188;6,351;22,363;0,693;0,846
3552700;15,137;9,905;6,572;28,574;0,7;0,827
3552809;15,821;10,881;9,36;21,089;0,754;0,894
3552908;17,296;11,033;12,56;32,323;0,675;0,842
3553005;12,002;8,114;8,469;33,786;0,678;0,825
3553104;14,331;9,424;8,545;31,565;0,688;0,818
3553203;16,087;10,389;6,624;25,288;0,722;0,853
3553302;11,191;7,869;5,99;25,805;0,699;0,877
3553401;15,702;10,823;8,121;27,905;0,724;0,843
3553500;21,241;13,762;20,321;45,196;0,674;0,808
3553609;12,84;8,59;3,271;19,832;0,708;0,865
3553658;8,779;6,159;8,147;27,759;0,681;0,842
3553708;17,781;12,019;12,732;29,007;0,723;0,877
3553807;19,683;12,567;13,924;42,045;0,687;0,823
3553856;26,278;15,871;28,488;60,926;0,627;0,808
3553906;10,752;7,464;15,838;43,051;0,64;0,846
3553955;12,73;8,519;7,575;23,706;0,687;0,878
3554003;14,755;10,172;8,06;23,123;0,742;0,865
