cod_mun;cod_escola;zona;esfera;horas_aula_9ano_2019
1200609;12005770;Urbana;Estadual;4,3
1200609;12005827;Rural;Estadual;4
1200609;12005860;Urbana;Estadual;4,3
1200609;12006114;Rural;Estadual;4,3
1200609;12006173;Urbana;Estadual;4,3
1200609;12006190;Urbana;Estadual;4,3
1200609;12006300;Urbana;Estadual;4,3
1200609;12006416;Rural;Estadual;4,3
1200609;12006459;Rural;Estadual;4,3
1200609;12022365;Rural;Estadual;4,3
1200609;12023264;Rural;Estadual;4,3
1200609;12023272;Rural;Estadual;4,3
1200609;12023310;Rural;Estadual;4,3
1200609;12023345;Rural;Estadual;4,3
1200609;12027707;Rural;Estadual;4,3
1200609;12029114;Rural;Estadual;4,3
1200609;12031461;Rural;Estadual;4,3
1200609;12032140;Rural;Estadual;4,3
1200609;12098221;Rural;Estadual;4,3
1200708;12017469;Urbana;Estadual;4,3
1200708;12017540;Urbana;Estadual;4,3
1200708;12018163;Rural;Estadual;4,3
1200807;12014125;Rural;Estadual;4,3
1200807;12015326;Urbana;Estadual;4,3
1200807;12015334;Rural;Estadual;4,3
1200807;12015342;Rural;Estadual;4,8
1300029;13012533;Urbana;Estadual;4,2
1300029;13012568;Urbana;Estadual;4,3
1300029;13012827;Rural;Municipal;4
1300029;13012843;Rural;Municipal;4
1300029;13012851;Rural;Municipal;4
1300029;13012932;Rural;Municipal;4
1300029;13012967;Rural;Municipal;4
1300029;13012991;Rural;Municipal;4
1300029;13066242;Rural;Municipal;4
1300029;13069950;Urbana;Municipal;4,2
1300060;13004298;Rural;Municipal;4,4
1300060;13004310;Rural;Municipal;4,4
1300060;13004425;Rural;Municipal;4,4
1300060;13004549;Rural;Municipal;4,4
1300060;13083309;Urbana;Estadual;4,4
1300060;13100076;Rural;Municipal;4,4
1300060;13102400;Urbana;Municipal;4,4
1300060;13103431;Rural;Estadual;3,9
1300086;13014293;Rural;Estadual;4
1300086;13014307;Urbana;Estadual;4,3
1300086;13014781;Rural;Estadual;4
1300086;13089340;Urbana;Municipal;4
1300086;13104705;Rural;Municipal;4
1300102;13014862;Rural;Municipal;4,3
1300102;13014994;Rural;Municipal;4,3
1300102;13015109;Rural;Municipal;4,3
1300102;13015273;Urbana;Estadual;4,3
1300102;13015311;Rural;Municipal;6,3
1300102;13015320;Urbana;Municipal;4,3
1300102;13062190;Rural;Municipal;4,3
1300102;13070703;Urbana;Municipal;4,3
1300144;13048368;Rural;Municipal;4,3
1300144;13054996;Rural;Municipal;4,3
1300144;13059203;Urbana;Estadual;4,3
1300144;13083112;Urbana;Municipal;4,3
1300201;13004956;Rural;Estadual;4,3
1300201;13004964;Urbana;Estadual;4,3
1300201;13004972;Rural;Estadual;4,4
1300201;13307410;Rural;Estadual;4,4
1300300;13019007;Urbana;Estadual;4,3
1300300;13019082;Rural;Municipal;4
1300300;13019104;Rural;Municipal;4
1300300;13019163;Rural;Municipal;4
1300300;13019252;Rural;Municipal;4
1300300;13019562;Rural;Municipal;4
1300300;13019597;Rural;Municipal;4
1300300;13019627;Rural;Municipal;4
1300300;13019635;Rural;Municipal;4
1300300;13019813;Rural;Municipal;4
1300300;13019848;Rural;Municipal;4
1300300;13019864;Rural;Municipal;4
1300300;13019899;Rural;Municipal;4
1300300;13019961;Rural;Municipal;4
1300300;13019996;Rural;Municipal;4
1300300;13059548;Urbana;Estadual;4,3
1300300;13066927;Rural;Municipal;4
1300300;13067222;Rural;Municipal;4
1300300;13070266;Rural;Municipal;4
1300300;13100033;Rural;Municipal;4
1300409;13000136;Urbana;Estadual;4,3
1300409;13000403;Urbana;Estadual;4,3
1300409;13000411;Urbana;Estadual;4,3
1300409;13220276;Rural;Estadual;4,3
1300508;13038087;Rural;Municipal;4,3
1300508;13038230;Rural;Municipal;4,3
1300508;13038532;Rural;Municipal;4,3
1300508;13038630;Rural;Municipal;4,3
1300508;13038680;Rural;Estadual;4,3
1300508;13038699;Urbana;Estadual;4,1
1300508;13038702;Rural;Estadual;4,4
1300508;13038737;Rural;Municipal;4,3
1300508;13038761;Rural;Municipal;4,3
1300508;13038770;Rural;Municipal;4,3
1300508;13038834;Rural;Estadual;4,3
1300508;13038885;Rural;Municipal;4,3
1300508;13038915;Rural;Municipal;4,3
1300508;13038923;Rural;Estadual;4,3
1300508;13055259;Urbana;Municipal;4,3
1300508;13059416;Rural;Estadual;4,3
1300508;13098896;Rural;Municipal;4,3
1300508;13105922;Rural;Municipal;4,3
1300508;13241230;Rural;Estadual;4,3
1300607;13005022;Rural;Municipal;4,3
1300607;13005073;Rural;Municipal;4,3
1300607;13005103;Rural;Municipal;4,3
1300607;13005138;Rural;Municipal;3,3
1300607;13005146;Rural;Municipal;4,3
1300607;13005162;Rural;Municipal;4,3
1300607;13005189;Rural;Municipal;4,3
1300607;13005197;Rural;Municipal;4,3
1300607;13005200;Urbana;Municipal;4,3
1300607;13005219;Rural;Municipal;4,3
1300607;13005294;Urbana;Municipal;4,3
1300607;13005308;Rural;Municipal;4,3
1300607;13005316;Rural;Municipal;4,3
1300607;13005332;Rural;Municipal;4,3
1300607;13005367;Rural;Municipal;4,3
1300607;13005375;Rural;Municipal;4,3
1300607;13005383;Rural;Municipal;4,3
1300607;13005448;Rural;Municipal;4,3
1300607;13005537;Rural;Municipal;4,3
1300607;13005545;Urbana;Estadual;4,3
1300607;13005561;Urbana;Municipal;4,3
1300607;13076523;Rural;Municipal;4,3
1300607;13093185;Rural;Estadual;4,4
1300607;13103652;Rural;Municipal;4,3
1300607;13132253;Urbana;Municipal;4,3
1300607;13132415;Rural;Municipal;4,3
1300631;13015397;Urbana;Estadual;4,3
1300631;13015419;Rural;Municipal;4
1300631;13015737;Rural;Municipal;4
1300631;13015753;Rural;Municipal;3,5
1300631;13015915;Rural;Municipal;3,5
1300631;13016059;Rural;Municipal;4
1300631;13090909;Urbana;Municipal;4
1300631;13270249;Urbana;Municipal;4
1300680;13039180;Rural;Municipal;4,3
1300680;13039342;Rural;Municipal;4,3
1300680;13039350;Rural;Municipal;4,3
1300680;13039423;Rural;Municipal;4,3
1300680;13039466;Rural;Municipal;4,3
1300680;13064703;Rural;Municipal;4,3
1300680;13067117;Urbana;Estadual;4,1
1300706;13044818;Urbana;Estadual;10
1300706;13044877;Rural;Municipal;4,3
1300706;13045016;Rural;Municipal;4,3
1300706;13045458;Urbana;Estadual;4,3
1300706;13045660;Urbana;Estadual;4,4
1300706;13045717;Rural;Estadual;4,4
1300706;13045750;Urbana;Estadual;4,3
1300706;13055828;Urbana;Municipal;4,3
1300706;13305263;Urbana;Municipal;4,3
1300805;13048678;Rural;Municipal;4,5
1300805;13048694;Rural;Municipal;4,5
1300805;13048830;Urbana;Estadual;4,3
1300805;13048929;Rural;Municipal;4,5
1300805;13048937;Rural;Municipal;4,5
1300805;13049038;Rural;Municipal;4,5
1300805;13049046;Rural;Municipal;4,5
1300805;13049100;Rural;Municipal;4,5
1300805;13049208;Rural;Municipal;4,5
1300805;13049305;Rural;Municipal;4,5
1300805;13049437;Rural;Municipal;4,5
1300805;13049500;Urbana;Municipal;4,5
1300805;13049518;Rural;Municipal;4,5
1300805;13049640;Urbana;Municipal;4,5
1300805;13049690;Urbana;Estadual;8,8
1300805;13049720;Rural;Estadual;4,1
1300805;13049747;Rural;Estadual;4,4
1300805;13049763;Urbana;Estadual;4,4
1300805;13049780;Rural;Municipal;4,5
1300805;13055410;Rural;Municipal;4,5
1300805;13057324;Rural;Municipal;4,5
1300805;13066064;Rural;Municipal;4,5
1300805;13066102;Rural;Municipal;4,5
1300805;13073281;Rural;Municipal;4,5
1300805;13077082;Rural;Municipal;4,5
1300805;13084100;Rural;Municipal;4,5
1300805;13086146;Rural;Municipal;4,5
1300805;13094629;Rural;Municipal;4,5
1300805;13094661;Urbana;Municipal;4,7
1300805;13102230;Rural;Estadual;4
1300805;13102249;Rural;Estadual;4,2
1300805;13102257;Rural;Estadual;4
1300839;13016075;Rural;Municipal;4
1300839;13016091;Rural;Municipal;4
1300839;13016229;Rural;Municipal;4
1300839;13016245;Rural;Municipal;4
1300839;13016318;Urbana;Estadual;4,4
1300839;13016350;Rural;Municipal;5,5
1300839;13061755;Rural;Municipal;4
1300839;13073028;Urbana;Municipal;4
1300839;13103440;Rural;Estadual;4,4
1300839;13263250;Rural;Municipal;4
1300904;13046586;Rural;Municipal;4
1300904;13101056;Urbana;Estadual;4,4
1301001;13008790;Urbana;Estadual;4,4
1301001;13064410;Urbana;Estadual;8,3
1301001;13096656;Urbana;Estadual;4,3
1301001;13102281;Urbana;Estadual;9,3
1301100;13020269;Urbana;Estadual;4,3
1301100;13020528;Rural;Municipal;4
1301100;13020579;Rural;Municipal;4
1301100;13020803;Rural;Estadual;4,4
1301100;13020811;Rural;Estadual;4,4
1301100;13057774;Rural;Municipal;4
1301100;13057847;Rural;Municipal;4
1301100;13059254;Rural;Municipal;4
1301100;13059297;Rural;Municipal;4
1301100;13062727;Rural;Municipal;4
1301100;13062735;Rural;Municipal;4
1301100;13062743;Rural;Municipal;4
1301100;13067010;Rural;Municipal;4
1301100;13067028;Rural;Municipal;4
1301100;13072595;Rural;Municipal;4
1301100;13076833;Rural;Municipal;4
1301100;13080920;Rural;Municipal;4
1301100;13081900;Rural;Municipal;4
1301100;13081918;Urbana;Municipal;4
1301100;13088750;Rural;Municipal;4
1301100;13094742;Urbana;Municipal;4
1301159;13020927;Rural;Municipal;4
1301159;13020986;Urbana;Municipal;4
1301159;13021010;Rural;Estadual;4
1301159;13021028;Urbana;Estadual;4,2
1301159;13021036;Rural;Estadual;4,3
1301159;13021052;Rural;Estadual;4
1301159;13021079;Rural;Municipal;4
1301159;13021095;Rural;Municipal;4
1301159;13021133;Rural;Municipal;4,1
1301159;13021168;Rural;Municipal;4
1301159;13021354;Rural;Estadual;4,3
1301159;13021362;Rural;Estadual;4
1301159;13021370;Rural;Municipal;4
1301159;13021389;Rural;Municipal;4
1301159;13021397;Rural;Municipal;4
1301159;13021419;Rural;Municipal;4
1301159;13021460;Rural;Municipal;4
1301159;13056506;Rural;Municipal;4
1301159;13056662;Rural;Municipal;4
1301159;13066560;Rural;Municipal;4
1301159;13087282;Rural;Municipal;4
1301209;13016407;Rural;Municipal;4
1301209;13016539;Rural;Municipal;4
1301209;13016776;Urbana;Estadual;4
1301209;13016792;Urbana;Estadual;4,4
1301209;13016830;Rural;Municipal;4
1301209;13016865;Rural;Municipal;4
1301209;13016946;Rural;Municipal;4
1301209;13017160;Rural;Municipal;4
1301209;13017250;Rural;Municipal;4
1301209;13017322;Rural;Municipal;4
1301209;13017330;Rural;Municipal;4
1301209;13017543;Rural;Municipal;4
1301209;13017616;Rural;Municipal;4
1301209;13017888;Rural;Municipal;4
1301209;13018035;Rural;Municipal;4
1301209;13018221;Urbana;Estadual;4,4
1301209;13018302;Urbana;Estadual;4,3
1301209;13056077;Rural;Municipal;4
1301209;13059602;Urbana;Estadual;4,4
1301209;13069314;Urbana;Municipal;4,3
1301209;13069519;Urbana;Municipal;4
1301209;13076906;Urbana;Privada;4,6
1301209;13089358;Urbana;Municipal;4,4
1301209;13098705;Urbana;Privada;4,5
1301308;13018396;Urbana;Estadual;4,3
1301308;13018450;Urbana;Estadual;4,3
1301308;13018558;Rural;Municipal;4
1301308;13018698;Rural;Municipal;4
1301308;13018736;Rural;Municipal;4
1301308;13018760;Rural;Municipal;4
1301308;13018795;Rural;Municipal;4
1301308;13018825;Rural;Municipal;4
1301308;13018914;Urbana;Estadual;4,4
1301308;13018965;Rural;Municipal;4
1301308;13018973;Rural;Municipal;4
1301308;13054139;Rural;Municipal;4
1301308;13069195;Rural;Municipal;4
1301308;13072978;Urbana;Municipal;4
1301308;13073010;Rural;Municipal;4
1301308;13077996;Rural;Municipal;4
1301308;13279211;Rural;Municipal;4
1301407;13009699;Urbana;Estadual;4,4
1301407;13009753;Urbana;Estadual;4,4
1301407;13059432;Urbana;Estadual;4,3
1301407;13078259;Urbana;Estadual;4,3
1301506;13010042;Urbana;Estadual;4,3
1301506;13055429;Urbana;Estadual;4,3
1301506;13090917;Urbana;Municipal;4,3
1301506;13319272;Urbana;Municipal;4,3
1301605;13006576;Urbana;Estadual;4,3
1301605;13006584;Urbana;Municipal;4
1301605;13006592;Urbana;Estadual;4,3
1301605;13006606;Urbana;Estadual;4,3
1301605;13076604;Urbana;Municipal;4,3
1301654;13011294;Urbana;Estadual;4,3
1301654;13220314;Rural;Estadual;4,3
1301654;13304313;Urbana;Estadual;4,3
1301704;13049992;Urbana;Municipal;4,3
1301704;13050036;Rural;Municipal;4
1301704;13050060;Rural;Municipal;4
1301704;13050168;Urbana;Estadual;4,3
1301704;13050354;Rural;Municipal;4
1301704;13050419;Rural;Municipal;4
1301704;13050478;Rural;Municipal;4
1301704;13050990;Rural;Municipal;4
1301704;13051059;Rural;Municipal;4
1301704;13051156;Urbana;Estadual;4,4
1301704;13051172;Urbana;Estadual;4,3
1301704;13051199;Urbana;Estadual;4,3
1301704;13051202;Urbana;Estadual;4,3
1301704;13051210;Rural;Municipal;4
1301704;13051237;Urbana;Municipal;4,3
1301704;13060724;Rural;Municipal;4
1301704;13060791;Rural;Municipal;4
1301704;13064576;Urbana;Municipal;4,3
1301704;13073540;Urbana;Privada;4,6
1301704;13082019;Rural;Municipal;4
1301704;13097180;Rural;Municipal;4
1301704;13102265;Rural;Estadual;4,3
1301704;13102508;Rural;Estadual;4,4
1301704;13103709;Rural;Municipal;9
1301803;13011413;Urbana;Estadual;4,3
1301803;13087266;Urbana;Estadual;4,3
1301803;13103229;Rural;Estadual;4,3
1301803;13271210;Rural;Estadual;4,3
1301852;13021486;Rural;Municipal;4
1301852;13021524;Rural;Municipal;4
1301852;13021567;Rural;Municipal;4
1301852;13021575;Urbana;Municipal;4
1301852;13021621;Rural;Municipal;4
1301852;13021648;Rural;Estadual;4,3
1301852;13021672;Rural;Municipal;4
1301852;13021680;Rural;Municipal;4
1301852;13021699;Rural;Municipal;4
1301852;13021729;Rural;Municipal;4
1301852;13021737;Rural;Municipal;4
1301852;13021770;Rural;Municipal;4
1301852;13021850;Rural;Municipal;4,4
1301852;13021869;Rural;Municipal;4
1301852;13021958;Rural;Municipal;4
1301852;13021974;Rural;Municipal;4,4
1301852;13021982;Rural;Municipal;4
1301852;13022016;Rural;Municipal;4
1301852;13022091;Rural;Municipal;4
1301852;13022105;Rural;Municipal;4
1301852;13022148;Rural;Municipal;4
1301852;13022156;Rural;Municipal;4
1301852;13022164;Rural;Municipal;4
1301852;13022172;Rural;Municipal;4
1301852;13022180;Rural;Municipal;4
1301852;13022210;Rural;Municipal;4
1301852;13022270;Rural;Municipal;4
1301852;13022296;Rural;Municipal;4,4
1301852;13022300;Rural;Municipal;4
1301852;13022342;Rural;Municipal;4
1301852;13063529;Rural;Municipal;4
1301852;13063561;Rural;Municipal;4
1301852;13063588;Urbana;Municipal;4
1301852;13065572;Rural;Municipal;4
1301852;13079700;Urbana;Municipal;4,3
1301852;13081268;Urbana;Estadual;5
1301852;13082469;Urbana;Municipal;4
1301852;13089536;Rural;Municipal;4
1301852;13096435;Rural;Estadual;4,3
1301852;13096990;Rural;Municipal;4
1301852;13097008;Urbana;Municipal;4
1301852;13097024;Rural;Municipal;4
1301852;13101030;Rural;Estadual;8,8
1301852;13102621;Rural;Municipal;4
1301852;13123602;Rural;Municipal;4,4
1301852;13307339;Rural;Municipal;4
1301852;13310240;Rural;Municipal;4
1301902;13032917;Urbana;Privada;4,8
1301902;13032941;Urbana;Municipal;4,3
1301902;13033000;Rural;Municipal;4,3
1301902;13033204;Rural;Municipal;4,3
1301902;13033328;Rural;Municipal;4,3
1301902;13033611;Rural;Estadual;4,4
1301902;13033646;Urbana;Estadual;4,4
1301902;13033824;Rural;Municipal;4,3
1301902;13033859;Rural;Municipal;4
1301902;13034014;Rural;Municipal;4,3
1301902;13034170;Rural;Municipal;4,3
1301902;13034200;Rural;Municipal;4,3
1301902;13034243;Urbana;Municipal;4,3
1301902;13034308;Rural;Municipal;4,3
1301902;13034391;Rural;Municipal;4,3
1301902;13034405;Rural;Municipal;4,3
1301902;13034910;Rural;Municipal;4,3
1301902;13034928;Rural;Municipal;4,3
1301902;13035061;Rural;Municipal;4,3
1301902;13035282;Urbana;Estadual;4,3
1301902;13035312;Urbana;Estadual;4,3
1301902;13035320;Rural;Estadual;4,4
1301902;13059670;Urbana;Municipal;4,3
1301902;13059912;Rural;Municipal;4,3
1301902;13059980;Rural;Municipal;4,3
1301902;13060082;Rural;Municipal;4,3
1301902;13060244;Rural;Municipal;4,3
1301902;13071238;Urbana;Privada;4,8
1301902;13079220;Urbana;Privada;5
1301902;13079379;Rural;Municipal;4,3
1301902;13084267;Urbana;Estadual;4,3
1301902;13084275;Rural;Municipal;4,3
1301902;13084356;Urbana;Municipal;4,3
1301902;13087851;Rural;Municipal;4,3
1301902;13090550;Rural;Municipal;4,3
1301902;13096621;Urbana;Estadual;4
1301902;13101781;Rural;Municipal;4,3
1301902;13101790;Rural;Municipal;4,3
1301902;13103490;Urbana;Municipal;4,3
1301902;13304356;Urbana;Estadual;4,3
1301951;13012282;Urbana;Estadual;4,3
1301951;13103539;Urbana;Municipal;4
1302009;13035789;Rural;Municipal;4,2
1302009;13035800;Rural;Municipal;4
1302009;13035908;Rural;Municipal;3
1302009;13035924;Rural;Municipal;4
1302009;13035932;Urbana;Estadual;4,3
1302009;13079484;Urbana;Municipal;4
1302108;13003208;Rural;Estadual;4,4
1302108;13003216;Rural;Estadual;4,4
1302108;13061518;Rural;Municipal;4
1302108;13061526;Rural;Municipal;4
1302108;13095234;Urbana;Estadual;4,4
1302108;13096680;Urbana;Estadual;3,9
1302108;13102567;Urbana;Municipal;4
1302108;13104187;Rural;Municipal;4
1302207;13012304;Rural;Municipal;9
1302207;13012320;Rural;Municipal;4
1302207;13012339;Rural;Municipal;9
1302207;13012410;Rural;Municipal;4
1302207;13082701;Urbana;Estadual;4,2
1302207;13101064;Rural;Estadual;4,2
1302306;13006711;Urbana;Estadual;4
1302306;13006819;Rural;Municipal;4
1302306;13007041;Rural;Municipal;4
1302306;13007076;Rural;Municipal;4
1302306;13007157;Rural;Municipal;4
1302306;13007190;Rural;Municipal;4
1302306;13007203;Urbana;Estadual;4
1302306;13060147;Rural;Municipal;4
1302306;13060171;Rural;Municipal;4
1302306;13060201;Rural;Municipal;4
1302306;13076566;Urbana;Municipal;4
1302306;13083856;Rural;Municipal;4
1302306;13100157;Urbana;Municipal;4
1302306;13102311;Rural;Estadual;4
1302405;13046829;Urbana;Estadual;4,3
1302405;13046896;Urbana;Estadual;9
1302405;13074814;Urbana;Municipal;4
1302405;13087584;Urbana;Municipal;4
1302504;13022644;Urbana;Estadual;4,3
1302504;13022652;Urbana;Estadual;4,3
1302504;13022687;Urbana;Estadual;4,4
1302504;13022784;Rural;Municipal;4,3
1302504;13022865;Rural;Municipal;4,3
1302504;13022903;Rural;Municipal;4,3
1302504;13022938;Rural;Municipal;4,3
1302504;13022989;Rural;Municipal;4,3
1302504;13023047;Rural;Municipal;4,3
1302504;13023071;Rural;Municipal;4,3
1302504;13023519;Rural;Municipal;4,3
1302504;13023667;Rural;Municipal;4
1302504;13023691;Rural;Municipal;4,3
1302504;13023730;Rural;Municipal;4,3
1302504;13023799;Rural;Municipal;4,3
1302504;13023802;Rural;Municipal;4,3
1302504;13023942;Rural;Municipal;4,3
1302504;13024183;Urbana;Estadual;4,3
1302504;13024191;Urbana;Estadual;4,3
1302504;13024205;Rural;Estadual;4,3
1302504;13024213;Rural;Estadual;4,4
1302504;13024221;Urbana;Estadual;4,3
1302504;13024256;Urbana;Estadual;4,3
1302504;13024264;Rural;Estadual;4,3
1302504;13024272;Urbana;Estadual;4,3
1302504;13024370;Rural;Municipal;4,3
1302504;13024400;Rural;Municipal;4,3
1302504;13024426;Rural;Municipal;4,3
1302504;13056689;Rural;Municipal;4,3
1302504;13057936;Rural;Municipal;4,3
1302504;13062913;Rural;Municipal;4,3
1302504;13062948;Rural;Municipal;4,3
1302504;13070819;Rural;Municipal;4,3
1302504;13079549;Urbana;Municipal;4,3
1302504;13085662;Urbana;Municipal;4,3
1302504;13094939;Rural;Municipal;4,3
1302504;13102605;Urbana;Estadual;4,1
1302504;13103458;Urbana;Estadual;8,8
1302504;13131850;Rural;Estadual;4,3
1302504;13258222;Rural;Estadual;4,4
1302553;13024450;Urbana;Municipal;8
1302553;13024477;Rural;Municipal;4
1302553;13024566;Rural;Municipal;8
1302553;13024671;Rural;Municipal;8
1302553;13024795;Rural;Municipal;4
1302553;13024809;Rural;Municipal;8
1302553;13024990;Urbana;Estadual;4,4
1302553;13063022;Rural;Municipal;8
1302553;13063065;Rural;Municipal;8
1302553;13063464;Rural;Municipal;8
1302553;13065106;Rural;Municipal;4
1302603;13025082;Urbana;Privada;5,3
1302603;13025210;Urbana;Privada;5
1302603;13025228;Urbana;Privada;5,3
1302603;13025287;Urbana;Privada;4,4
1302603;13025295;Urbana;Privada;4,5
1302603;13025317;Urbana;Privada;4,8
1302603;13025333;Urbana;Privada;4,8
1302603;13025368;Urbana;Privada;4,8
1302603;13025376;Urbana;Privada;4,8
1302603;13025651;Urbana;Privada;4,5
1302603;13025694;Urbana;Privada;4,5
1302603;13025724;Urbana;Privada;4,5
1302603;13025872;Urbana;Privada;6,3
1302603;13026020;Urbana;Privada;4,8
1302603;13026038;Urbana;Privada;4,5
1302603;13026070;Urbana;Privada;4,3
1302603;13026089;Urbana;Privada;4,5
1302603;13026100;Urbana;Privada;4,5
1302603;13026194;Urbana;Privada;4,6
1302603;13026321;Urbana;Privada;5,5
1302603;13026356;Urbana;Privada;4
1302603;13026402;Urbana;Privada;5,8
1302603;13026429;Urbana;Privada;4,7
1302603;13026488;Urbana;Federal;5,2
1302603;13026496;Urbana;Privada;5,2
1302603;13026500;Urbana;Privada;5,3
1302603;13026550;Urbana;Estadual;4,3
1302603;13026577;Urbana;Estadual;4,4
1302603;13026585;Urbana;Privada;4,5
1302603;13026631;Urbana;Privada;5,7
1302603;13026640;Urbana;Privada;4,5
1302603;13026658;Urbana;Privada;4,5
1302603;13026852;Urbana;Privada;5
1302603;13026950;Urbana;Privada;5,3
1302603;13027042;Urbana;Estadual;4,4
1302603;13027077;Urbana;Estadual;4,4
1302603;13027107;Urbana;Estadual;9
1302603;13027158;Urbana;Estadual;4,3
1302603;13027182;Urbana;Estadual;4,4
1302603;13027247;Urbana;Estadual;4,3
1302603;13027255;Urbana;Estadual;4,3
1302603;13027310;Urbana;Estadual;4,4
1302603;13027328;Urbana;Estadual;4,4
1302603;13027344;Urbana;Estadual;4,3
1302603;13027425;Urbana;Estadual;8,8
1302603;13027484;Urbana;Estadual;4,2
1302603;13027514;Urbana;Estadual;8,9
1302603;13027549;Urbana;Estadual;4,3
1302603;13027590;Urbana;Estadual;4,3
1302603;13027646;Urbana;Estadual;8,9
1302603;13027751;Urbana;Estadual;4,3
1302603;13027816;Urbana;Estadual;10,3
1302603;13027905;Urbana;Estadual;4,3
1302603;13027930;Urbana;Estadual;4,3
1302603;13028057;Urbana;Estadual;4
1302603;13028081;Rural;Municipal;4
1302603;13028103;Rural;Municipal;4
1302603;13028189;Rural;Municipal;4
1302603;13028200;Rural;Municipal;4
1302603;13028219;Urbana;Municipal;4
1302603;13028286;Urbana;Municipal;4
1302603;13028316;Urbana;Municipal;4
1302603;13028324;Urbana;Municipal;4
1302603;13028340;Urbana;Municipal;4
1302603;13028383;Rural;Municipal;4
1302603;13028391;Rural;Municipal;4
1302603;13028413;Rural;Municipal;4
