cod;escola;zona;esfera
29355540;EDUCANDARIO PERO VAZ DE CAMINHA;Urbana;Municipal
29373948;ESCOLA PROFESSORA RAYDAHLIA BITTENCOURT DE OLIVEIRA;Rural;Municipal
29374049;CEAD CENTRO EDUCACIONAL ARRAIAL D AJUDA;Rural;Privada
29374103;ESCOLA MUNICIPAL GOVERNADOR PAULO SOUTO;Urbana;Municipal
29389410;ESCOLA INDIGENA PATAXO ALDEIA VELHA;Rural;Municipal
29420636;ESCOLA MARIA LUCIA WESTPHAL SANTANA;Rural;Municipal
29435803;ESCOLA MUNDAI LTDA;Urbana;Privada
29435846;COLEGIO MUNICIPAL PROFESSOR ALVARO HENRIQUE DOS SANTOS;Urbana;Municipal
29439809;ESCOLA ESCADA DO TEMPO;Urbana;Privada
29439833;CENTRO DE EDUCACAO BEIJA FLOR LTDA;Urbana;Privada
29444578;ESCOLA MUNICIPAL DO ARRAIAL DAJUDA;Rural;Municipal
29447666;COOPERATIVA DE TRABALHO EDUCACIONAL DE PORTO SEGURO - COOEPS;Urbana;Privada
29447674;CENTRO EDUCACIONAL INSTITUTO SHC;Rural;Privada
29451990;EVOLUCAO CENTRO EDUCACIONAL;Urbana;Privada
29471915;COOPERATIVA DE TRABALHO EDUCACIONAL DE PORTO SEGURO - COOEPS;Rural;Privada
29499801;ESCOLA HELENA REBOCHO;Urbana;Municipal
29738628;INSTITUTO DE EDUCACAO BATISTA DE PORTO SEGURO;Urbana;Privada
29917808;ESCOLA MUNICIPAL JOAO CARLOS MATOS DE PAULA;Urbana;Municipal
29428980;CENTRO EDUCACIONAL MARIA AZEVEDO;Urbana;Municipal
29457637;ESCOLA MUNICIPAL JOAO ARRUDA DE AMARAL;Rural;Municipal
29326630;COLEGIO MUNICIPAL ANISIO TEIXEIRA;Urbana;Municipal
29326710;EE - ESCOLA EPAMINONDAS CAETANO DE ALMEIDA;Urbana;Municipal
29326893;ESCOLA JOAO ALVES DE ALMEIDA;Urbana;Municipal
29327024;ESCOLA MUNICIPAL JOSE PORCINO DE SOUZA;Rural;Municipal
29327059;EE - COLEGIO ESTADUAL INDIGENA DE CORUMBAUZINHO- ALDEIA CORUMBAUZINHO;Rural;Estadual
29327229;EE - COLEGIO ESTADUAL INDIGENA BOM JESUS - ALDEIA INDIGENA AGUAS BELAS;Rural;Estadual
29327261;ESCOLA ALGEZIRO MOURA;Urbana;Municipal
29414687;ESCOLA MUNICIPAL JOSE MARTI;Rural;Municipal
29440530;EE - COLEGIO ESTADUAL DO CAMPO VINTE E CINCO DE JULHO - ASSENTAMENTO TRES IRMAOS;Rural;Estadual
29440602;ESCOLA MUNICIPAL SANTA RITA DE CASSIA;Rural;Municipal
29445213;EE - COLEGIO ESTADUAL INDIGENA KIJETXAWE ZABELE-DISTRITO ALDEIA CUMURUXATIBA;Rural;Estadual
29454883;INSTITUTO EDUCARE DE PRADO-IEP;Urbana;Privada
29461634;CENTRO EDUCACIONAL AGAPE;Urbana;Privada
29464390;EE - COLEGIO ESTADUAL INDIGENA TANARA PATAXO PEQUIGURITA - ALDEIA PEQUI;Rural;Estadual
29467551;EE - COLEGIO ESTADUAL INDIGENA AKSA PATAXO - ALDEIA CRAVEIRO;Rural;Estadual
29467624;EE - COLEGIO ESTADUAL INDIGENA TAWA - ALDEIA TAWA;Rural;Estadual
29066409;CENTRO EDUCACIONAL SENHOR DO BONFIM;Urbana;Privada
29066670;ESCOLA ESTADUAL DE 1ºGRAU LOMANTO JUNIOR;Urbana;Municipal
29066735;CENTRO EDUCACIONAL LICINO BARRETO;Rural;Municipal
29066743;ESCOLA EURICO ALVES;Rural;Municipal
29409551;ESCOLA MUNICIPAL VALTER BARRETO;Urbana;Municipal
29423023;ESCOLA MUNICIPAL RICARTE JOAO MACHADO;Rural;Municipal
29262763;ESCOLA DARCY RIBEIRO;Rural;Municipal
29262810;ESCOLA MUNICIPAL ANISIO TEIXEIRA;Rural;Municipal
29346703;MUNICIPAL PAULO FREIRE;Rural;Municipal
29475872;INSTITUTO EDUCACIONAL AGENOR ALVES DE OLIVEIRA;Urbana;Municipal
29289297;COLEGIO PROFESSOR EDIVALDO MACHADO BOAVENTURA;Urbana;Municipal
29289300;COLEGIO CATHARINA BORGES DE SENA;Rural;Municipal
29289777;COLEGIO MUNICIPAL IPIRANGA;Rural;Municipal
29346630;CENTRO EDUCACIONAL FAVO DE MEL;Urbana;Privada
29394112;COLEGIO MUNICIPAL AECIO NEVES;Urbana;Municipal
29406463;COLEGIO MUNICIPAL BRAS BISPO DE OLIVEIRA;Urbana;Municipal
29429455;COLEGIO MUNICIPAL JOAO DE SOUZA BARRETO;Rural;Municipal
29434548;COLEGIO MUNICIPAL CECILIA MACHADO DOS SANTOS;Rural;Municipal
29121337;COLEGIO MUNICIPAL DE QUEIMADAS;Urbana;Municipal
29121345;COLEGIO ANTONIO PINHEIRO DE OLIVEIRA;Rural;Municipal
29121353;COLEGIO DOMINGOS FERNANDO BADARO NETO;Rural;Municipal
29121361;COLEGIO LIDIRIO FERREIRA LIMA;Rural;Municipal
29121680;ESC JOSE LOPES DA SILVA;Rural;Municipal
29411882;CENTRO EDUCACIONAL ANTONIO GONZAGA;Urbana;Privada
29122554;ESCOLA MANOEL FIDELIS DA SILVA;Urbana;Municipal
29122961;ESCOLA MUNICIPAL DO POVOADO MONTE CRUZEIRO;Rural;Municipal
29122970;ESCOLA MUNICIPAL TERTULIANO FRANCISCO DA SILVA;Rural;Municipal
29123062;ESCOLA MUNICIPAL DA FAZ TATU;Rural;Municipal
29123089;ESCOLA MUNICIPAL DO POV LAGOA DO JUNCO;Rural;Municipal
29123127;ESCOLA TANCREDO NEVES;Urbana;Municipal
29431972;ESCOLA MUNICIPAL WALDIR MAGALHAES DE ANDRADE;Urbana;Municipal
29077516;EMEF QUIXABEIRA;Urbana;Municipal
29077524;EMEF EDVALDO LOPES;Urbana;Municipal
29077575;EMEF ANTONIO LUCIO DE SANTANA;Rural;Municipal
29077834;EMEF MANOEL SILVA PASSOS;Rural;Municipal
29078008;EMEF JOAO JORGE DOS SANTOS;Rural;Municipal
29105820;ESCOLA MUNICIPAL ANTONIO PEREIRA;Rural;Municipal
29106893;ESCOLA MUNICIPAL DOM AVELAR BRANDAO VILELA;Urbana;Municipal
29107180;ESCOLA MUNICIPAL SANTO ANTONIO DO ARGOIM;Rural;Municipal
29107253;ESCOLA MUNICIPAL FRANCISCO BENJAMIM;Rural;Municipal
29376807;CENTRO EDUCACIONAL DO CAJUEIRO;Rural;Municipal
29030145;COLEGIO MUNICIPAL RUY BARBOSA;Urbana;Municipal
29030161;COLEGIO MUNICIPAL DEPUTADO THEODULO ALBUQUERQUE;Urbana;Municipal
29030250;COLEGIO MUNICIPAL NOSSA SENHORA APARECIDA;Rural;Municipal
29030455;COLEGIO MUNICIPAL DR DEMOSTHENES GUANAES PEREIRA;Rural;Municipal
29030463;COLEGIO MUNICIPAL ERALDO TINOCO MELO;Urbana;Municipal
29030471;COLEGIO MUNICIPAL WILSON LINS DE ALBUQUERQUE;Urbana;Municipal
29031087;COLEGIO MUNICIPAL SANTO ANTONIO;Rural;Municipal
29031117;ESCOLA GIRASSOL DE REMANSO;Urbana;Privada
29031222;COLEGIO MUNICIPAL ANTONIO BORGES DE VARGAS;Rural;Municipal
29031265;EE - COLEGIO ESTADUAL CORONEL OLIMPIO CAMPINHO;Urbana;Estadual
29031419;COLEGIO MUNICIPAL PROFª ZILNOURA MOURA RODRIGUES;Rural;Municipal
29031427;COLEGIO MUNICIPAL OLINDINA SA BANDEIRA;Rural;Municipal
29031532;COLEGIO MUNICIPAL PROFESSOR DIONISIO;Rural;Municipal
29347670;COLEGIO MUNICIPAL BASILIO FERREIRA PRIMO;Rural;Municipal
29408563;COLEGIO MUNICIPAL JOSE DESIDERIO;Rural;Municipal
29424429;ESCOLA VITORIA REGIA COOPERATIVA;Urbana;Privada
29459710;COLEGIO DE APLICACAO DA UNIFAN;Urbana;Privada
29142334;ESC DE 1º GRAU DANIEL FERREIRA DE SANTANA;Rural;Municipal
29383137;CENTRO DE EDUCACAO SANTO ANTONIO;Urbana;Privada
29393388;ESCOLA MUNICIPAL VALDECI LOBAO;Urbana;Municipal
29464110;ESCOLA MAURICIO MAXIMO DA SILVA;Rural;Municipal
29467098;ESCOLA MUNICIPAL MARIA MADALENA;Rural;Municipal
29003601;ESCOLA MUNICIPAL DEMOSTENES TORRES;Rural;Municipal
29003750;ESCOLA MUNICIPAL JOSE BERNARDINO DE SANTANA;Rural;Municipal
29003903;ESCOLA MUNICIPAL HERCILIO NETTO DA FRANCA;Rural;Municipal
29355460;ESCOLA MUNICIPAL JOAO DURVAL;Rural;Municipal
29403367;ESCOLA MUNICIPAL DE 1º GRAU JOSE DE OLIVEIRA;Urbana;Municipal
29420962;ESCOLA MUNICIPAL LUIS AMERICO NUNES;Urbana;Municipal
29429200;COLEGIO MUNICIPAL DE ENSINO FUNDAMENTAL E MEDIO FELIX JOSE BARBOSA;Rural;Municipal
29142636;ESCOLA ABRAAO FERREIRA SANTIAGO;Rural;Municipal
29142970;ESCOLA DONA ANA CARNEIRO MASCARENHAS;Urbana;Municipal
29143012;ESCOLA DOM AVELAR BRANDAO VILELLA;Rural;Municipal
29143080;ESCOLA DRº JOAO DE OLIVEIRA CAMPOS;Rural;Municipal
29143136;ESCOLA MUNICIPAL JOAO EMILIO SOUZA;Rural;Municipal
29143497;ESCOLA PEDRO ROSS DE QUEIROZ;Rural;Municipal
29143586;ESCOLA ROQUE MIRANDA CARNEIRO;Rural;Municipal
29143977;ESCOLA SANTA MONICA;Urbana;Privada
29144051;INSTITUTO SOCIAL SANTA MARTA;Urbana;Privada
29144094;EE - COLEGIO ESTADUAL PROFESSORA MARIA JOSE DE LIMA SILVEIRA - DIST VILA APARECIDA;Rural;Estadual
29387221;COLEGIO ANITA LELIS;Urbana;Privada
29424402;ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO;Urbana;Municipal
29431050;ESCOLA MUNICIPAL JOSE RUFINO;Rural;Municipal
29435722;COLEGIO SUPER APROVADO;Urbana;Privada
29457882;ESCOLA MUNICIPAL PROFESSORA ANA NETA RIBEIRO;Urbana;Municipal
29252539;CENTRO EDUCACIONAL JOSE DE ANCHIETA;Urbana;Privada
29252547;COLEGIO MUNICIPAL EDVALDO BOAVENTURA;Rural;Municipal
29252563;COLEGIO MUL CHRISPIN ALVES DOS SANTOS;Rural;Municipal
29252571;COLEGIO MUNICIPAL ESTEVAO MAGALHAES DE CARVALHO;Rural;Municipal
29252580;COLEGIO MUNICIPAL GERALDO JOSE DE OLIVEIRA;Rural;Municipal
29252776;COLEGIO MUNICIPAL PORPHIRIO CASTRO;Rural;Municipal
29253381;ESCOLA MUNICIPAL JOSE ALVES DA COSTA;Rural;Municipal
29253500;COLEGIO MUNICIPAL PROFESSOR GRACILIANO DA SILVA OLIVEIRA;Rural;Municipal
29253900;ESCOLA MUNICIPALIZADA ARNALDO CARDOSO;Urbana;Municipal
29349664;COLEGIO MUNICIPAL MARCIANO ANTONIO BATISTA;Rural;Municipal
29360730;INSTITUTO DE EDUCACAO EUJACIO RIBEIRO DE CARVALHO;Urbana;Privada
29430470;COLEGIO MUNICIPAL MARIA DA GLORIA CARDOSO SILVA;Rural;Municipal
29430488;COLEGIO MUNICIPAL JOAO MEIRA;Rural;Municipal
29439728;COLEGIO MUNICIPAL MARIA AMARAL GUIMARAES GONDIM;Urbana;Municipal
29132703;ESC EST 1 GRAU MARIA FERREIRA DA SILVA;Rural;Municipal
29132789;ESC EST 1 GRAU DR MURILO CAVALCANTE;Rural;Municipal
29330335;ESCOLA MUNICIPAL AGENOR BRITO;Urbana;Municipal
29429960;ESCOLA MUNICIPAL CRISPIM DANTAS DE OLIVEIRA;Rural;Municipal
29133092;CENTRO DE EDUCACAO INFANTO JUVENIL;Urbana;Privada
29133114;COLEGIO MUNICIPAL EVENCIA BRITO;Urbana;Municipal
29133211;ESCOLA MUNICIPAL EDNALDO RIBEIRO SALES;Rural;Municipal
29133297;ESCOLA MUNICIPAL DR DECIO DE SANTANA;Rural;Municipal
29133637;ESCOLA MUNICIPAL JOAO VICENTE DE SANTANA;Rural;Municipal
29133718;ESCOLA MUNICIPAL LUZIA FRANCISCA CONCEICAO;Rural;Municipal
29133793;ESCOLA MUNICIPAL JOAO FELIX DOS REIS;Rural;Municipal
29133815;ESCOLA MUNICIPAL PROFESSORA MARIA MENEZES CRUZ CONCEICAO;Urbana;Municipal
29134021;ESCOLA MUNICIPAL FERREIRA BRITO;Rural;Municipal
29134030;ESCOLA MUNICIPAL ANA DE DEUS CONCEICAO;Rural;Municipal
29134048;ESCOLA MUNICIPAL ANTONIO BERNARDO DA COSTA;Rural;Municipal
29134056;ESCOLA MUNICIPAL MARIA SOUZA BORGES;Rural;Municipal
29361907;CENTRO EDUCACIONAL ALEGRIA DE SABER;Urbana;Privada
29429870;COLEGIO LEONARDO DA VINCI;Urbana;Privada
29473381;COLEGIO CECILIA RODRIGUES;Urbana;Privada
29529018;COLEGIO KOLPING;Urbana;Privada
29850819;ESCOLA MUNICIPAL JOSEFA MARIA DO CARMO SANTOS;Rural;Municipal
29285313;ESCOLA MUL JOSE BENIGNO MOREIRA;Urbana;Municipal
29285496;CENTRO EDUCACIONAL AMARO ANTONIO ROCHA;Rural;Municipal
29357080;ESCOLA NOVA ESPERANCA;Rural;Municipal
29401120;ESCOLA MUNICIPAL MANOEL ANTUNES DA LUZ;Urbana;Municipal
29219426;CENTRO INTEGRADO RIOCONTENSE DE EDUCACAO APLICADA - MUNICIPAL BARAO DE MACAUBAS;Urbana;Municipal
29219450;CENT EDUCACIONAL ARAPIRANGUENSE;Rural;Municipal
29336767;ESCOLA MUNICIPAL MANOEL NEPOMUCENO DOS SANTOS;Rural;Municipal
29336813;CENTRO EDUCACIONAL ANA PETRONILA TRINDADE RAMOS;Rural;Municipal
29547601;ESCOLA MUNICIPAL LIDIA NAILDES PINTO MOREIRA;Rural;Municipal
29263360;CENTRO DE EDUCACAO MUNICIPAL FLORINDO SILVEIRA;Urbana;Municipal
29263905;COLEGIO MUNICIPAL CASTRO ALVES;Rural;Municipal
29264049;EE - COLEGIO ESTADUAL PROFESSORA LIA PUBLIO DE CASTRO- DISTRITO DE IBITIRA;Rural;Estadual
29430968;CENTRO DE EDUCACAO MUNICIPAL MANOEL RIBEIRO DE BRITO;Urbana;Municipal
29240140;COLEGIO EST DEMOCRATICO DE RIO DO PIRES;Urbana;Municipal
29240166;ESCOLA MUNICIPAL DEPUTADO HENRIQUE BRITO;Rural;Municipal
29240190;ESC MUL ANTONIO CARLOS MAGALHAES;Rural;Municipal
29240387;ESCOLA MUNICIPALI DE 1 GRAU DE VARZINHA;Rural;Municipal
29240395;ESCOLA MUNICIPAL DE CURRALINHO;Rural;Municipal
29240530;EE - COLEGIO ESTADUAL DO CAMPO DE IBIAJARA - DIST DE IBIAJARA;Urbana;Estadual
29360455;ESCOLA MUNICIPAL JOSE DA SILVA NEVES;Rural;Municipal
29153930;CENTRO EDUCACIONAL CASTELO DA MONICA;Urbana;Privada
29154030;ESCOLA MUNICIPAL TIRADENTES;Urbana;Municipal
29154081;ESCOLA MUNICIPAL ANTONIO GUIMARAES DE CARVALHO;Urbana;Municipal
29154227;ESCOLA MUNICIPAL JOSEFA DOS SANTOS ALVES;Rural;Municipal
29154235;ESCOLA MUNICIPAL JOSAPHAT CARLOS BORGES;Urbana;Municipal
29334772;EE - ESCOLA MUNICIPAL JOSE PONCIANO DO NASCIMENTO;Urbana;Municipal
29392500;CENTRO EDUCACIONAL MORANGUINHO;Urbana;Privada
29417104;ESCOLA MUNICIPAL RAIMUNDO GUIMARAES DO NASCIMENTO;Urbana;Municipal
29456720;ESCOLA MUNICIPAL DJALMA FARIA DE OLIVEIRA;Urbana;Municipal
29036046;EE - COLEGIO ESTADUAL DULCINA CRUZ LIMA;Urbana;Estadual
29372593;CENTRO DE EDUCACAO MUNICIPAL JOAO JUSTINIANO DA FONSECA;Urbana;Municipal
29389712;COLEGIO MUNICIPAL SAO JOAO BATISTA;Rural;Municipal
29423708;EE - COLEGIO ESTADUAL INDIGENA CAPITAO FRANCISCO RODELAS;Rural;Estadual
29449626;COLEGIO MUNICIPAL DE ITACOATIARA;Rural;Municipal
29087309;ESCOLA DE 1 GRAU NIVALDO FERNANDES;Rural;Municipal
29087317;EE - ESCOLA MUNICIPAL PROF ERALDO TINOCO DE MELO;Urbana;Municipal
29087333;ESCOLA EMMANUEL BRASIL RAMOS;Urbana;Municipal
29087864;ESCOLA BEM ME QUER;Urbana;Privada
29087872;EE - ESCOLA CARNEIRO RIBEIRO;Urbana;Municipal
29088011;ESCOLA RECANTO FELIZ;Urbana;Privada
29088038;ESCOLA MUNICIPAL RAQUEL FALCAO LIMA;Rural;Municipal
29088097;COL DEMOCRATICO MUL PROF OLIVIA OLIVEIRA SOUZA;Rural;Municipal
29170320;CENTRO EDUCACIONAL PERMINIO SOUZA FERREIRA;Urbana;Municipal
29170494;ESCOLINHA VILA SESAMO;Urbana;Privada
29430330;ESCOLA MODELO DE CONCEICAO;Rural;Municipal
29440963;ESCOLA MODELO DE ENCARNACAO;Rural;Municipal
29448301;COOPERATIVA EDUCACIONAL DE SALINAS COOPESAL;Urbana;Privada
29997801;ESCOLA JANUARIO ELEODORO DE LIMA;Urbana;Municipal
29179319;ESCOLA MUNICIPAL CAMPINAS DE PIRAJA;Urbana;Municipal
29179394;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE II;Urbana;Estadual
29179491;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE IV;Urbana;Estadual
29179530;CENT EDUC ADVENTISTA PEDRO II;Urbana;Privada
29179548;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE I;Urbana;Estadual
29179564;COLEGIO EMMANUEL KANT IAPI;Urbana;Privada
29179580;CENTRO EDUCACIONAL NOSSA SRA DO RESGATE;Urbana;Privada
29179629;EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE III;Urbana;Estadual
29180015;CENTRO EDUCACIONAL IMPERIO DO SABER;Urbana;Privada
29180147;CENTRO EDUCACIONAL NOSSA SENHORA DO RESGATE;Urbana;Privada
29180228;CENTRO EDUCACIOAL AVANTE;Urbana;Privada
29180244;ESCOLA MUNICIPAL PROFESSORA SUZANA IMBASSAHY;Urbana;Municipal
29180279;CENTRO EDUCACIONAL ADVENTISTA DE AMARALINA;Urbana;Privada
29180287;ESCOLA ADVENTISTA DO IAPI;Urbana;Privada
29180325;CENTRO EDUCACIONAL ANTONIETA SANTANA;Urbana;Privada
29180520;COLEGIO EMMANUEL KANT CAIXA;Urbana;Privada
29180570;CENTRO EDUCACIONAL GABRIELA;Urbana;Privada
29180686;CENTRO EDUCACIONAL MARIA JOSE;Urbana;Privada
29180813;CENTRO EDUCACIONAL PARAGUARI;Urbana;Privada
29180902;CENTRO EDUCACIONAL SAO RAFAEL;Urbana;Privada
29180953;CENTRO EDUCACIONAL SOL NASCENTE;Urbana;Privada
29181003;COLEGIO INTERATIVO;Urbana;Privada
29181062;CENTRO ESCOLAR ANAMELIA;Urbana;Privada
29181119;EE - COLEGIO ESTADUAL LUIZ TARQUINIO - TEMPO INTEGRAL;Urbana;Estadual
29181321;CLASSE - CENTRO DE APRENDIZAGEM ESCOLAR LTDA;Urbana;Privada
29181429;EE - COLEGIO DA POLICIA MILITAR - UNIDADE I CPM DENDEZEIROS;Urbana;Estadual
29181488;EE - COLEGIO ESTADUAL GOVERNADOR LOMANTO JUNIOR;Urbana;Estadual
29181534;EE - COLEGIO ESTADUAL NELSON MANDELA;Urbana;Estadual
29181607;COLEGIO MARIA CANCIO DE SOUZA;Urbana;Privada
29181631;EE - COLEGIO POLIVALENTE DO CABULA;Urbana;Estadual
29181640;COLEGIO SAO JOSE;Urbana;Privada
29181658;COLEGIO SAO LAZARO;Urbana;Privada
29181739;COLEGIO 2 DE JULHO;Urbana;Privada
29181755;COLEGIO ADVENTISTA DE SALVADOR;Urbana;Privada
29181771;COLEGIO ANCHIETA;Urbana;Privada
29181801;COLEGIO ANTONIO VIEIRA;Urbana;Privada
29181852;COLEGIO ATUAL;Urbana;Privada
29181895;COLEGIO BATISTA BRASILEIRO;Urbana;Privada
29181909;COLEGIO BERNARDO GALVAO;Urbana;Privada
29181917;COLEGIO BOM JESUS DOS MILAGRES;Urbana;Privada
29181925;COLEGIO CHRISTUS;Urbana;Privada
29181984;COLEGIO DO SAGRADO CORACAO DE JESUS- VERBO EDUCACAO LTDA-ME;Urbana;Privada
29182034;EE - COLEGIO ESTADUAL ANTONIO CARLOS MAGALHAES;Urbana;Estadual
29182042;EE - COLEGIO ESTADUAL HELENA CELESTINO MAGALHAES - TEMPO INTEGRAL;Urbana;Estadual
29182050;EE - COLEGIO ESTADUAL TEREZA CONCEICAO MENEZES;Urbana;Estadual
29182069;ESCOLA MUNICIPAL ADROALDO RIBEIRO COSTA;Urbana;Municipal
29182093;EE - COLEGIO ESTADUAL AZEVEDO FERNANDES;Urbana;Estadual
29182115;EE - COLEGIO DA POLICIA MILITAR- CPM DONA LEONOR CALMON;Urbana;Estadual
29182158;EE - COLEGIO ESTADUAL EVARISTO DA VEIGA - TEMPO INTEGRAL;Urbana;Estadual
29182166;EE - COLEGIO ESTADUAL GOES CALMON;Urbana;Estadual
29182174;EE - COLEGIO ESTADUAL HELENA MATHEUS;Urbana;Estadual
29182182;EE - COLEGIO ESTADUAL YPIRANGA - TEMPO INTEGRAL;Urbana;Estadual
29182190;EE - COLEGIO DA POLICIA MILITAR - CPM JOAO FLORENCIO GOMES;Urbana;Estadual
29182239;EE - COLEGIO ESTADUAL PEDRO CALMON;Urbana;Estadual
29182247;EE - COLEGIO ESTADUAL DO STIEP CARLOS MARIGHELLA;Urbana;Estadual
29182271;EE - COLEGIO ESTADUAL RAPHAEL SERRAVALLE;Urbana;Estadual
29182280;EE - COLEGIO ESTADUAL URSULA CATHARINO;Urbana;Estadual
29182298;COLEGIO FISCHER;Urbana;Privada
29182301;COLEGIO FLAMBOYANTS LTDA;Urbana;Privada
29182344;COLEGIO INTEGRAL;Urbana;Privada
29182395;COLEGIO MILITAR DE SALVADOR;Urbana;Federal
29182409;COLEGIO MODULO;Urbana;Privada
29182433;COLEGIO NOSSA SENHORA DA CONCEICAO;Urbana;Privada
29182441;COLEGIO NOSSA SENHORA DA SOLEDADE;Urbana;Privada
29182468;COLEGIO NOSSA SRA DAS MERCES;Urbana;Privada
29182581;LICEU SALESIANO DO SALVADOR;Urbana;Privada
29182590;COLEGIO FRANCISCANO SANTA CLARA;Urbana;Privada
29182620;COLEGIO SANTOS CARNEIRO;Urbana;Privada
29182646;COLEGIO SAO PAULO;Urbana;Privada
29182654;COLEGIO SS SACRAMENTO;Urbana;Privada
29182689;EE - COLEGIO ESTADUAL ALMIRANTE BARROSO;Urbana;Estadual
29182697;EE - COLEGIO ESTADUAL CLERISTON ANDRADE;Urbana;Estadual
29182719;EE - COLEGIO ESTADUAL FREDERICO COSTA;Urbana;Estadual
29182735;EE - COLEGIO ESTADUAL RUBEN DARIO;Urbana;Estadual
29183464;EDUCANDARIO EUGENIO NABUCO;Urbana;Privada
29183790;EMPREENDIMENTOS EDUCACIONAIS SENHORA DE GUADALUPE;Urbana;Privada
29183839;EE - ESCOLA ESTADUAL PROFESSORA ARMANDINA MARQUES;Urbana;Estadual
29183987;EE - COLEGIO ESTADUAL MARCILIO DIAS - TEMPO INTEGRAL;Urbana;Estadual
29184282;COLEGIO ANA TEREZA;Urbana;Privada
29184320;ESCOLA MUNICIPAL DR ANTONIO CARLOS MAGALHAES;Rural;Municipal
29184460;EE - COLEGIO ESTADUAL DEMOCRATICO BERTHOLDO CIRILO DOS REIS;Urbana;Estadual
29184487;ESCOLA BISCAIA;Urbana;Privada
29184894;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO;Urbana;Privada
29184916;EE - COLEGIO ESTADUAL DESEMBARGADOR PEDRO RIBEIRO;Urbana;Estadual
29184932;EE - COLEGIO ESTADUAL PROFESSOR EDSON CARNEIRO;Urbana;Estadual
29184983;EE - COLEGIO ESTADUAL PROFESSORA LEILA RUBENS FONSECA;Urbana;Estadual
29185173;EE - COLEGIO ESTADUAL RAFAEL OLIVEIRA;Urbana;Estadual
29185351;EE - COLEGIO ESTADUAL LEDA JESUINO DOS SANTOS - TEMPO INTEGRAL;Urbana;Estadual
29185408;EE - ESCOLA ESTADUAL PROFESSORA MARIINHA TAVARES;Urbana;Estadual
29185459;ESCOLA MUNICIPAL PADRE NORBERTO;Urbana;Municipal
29185793;ESCOLA MUNICIPAL JOIR BRASILEIRO;Urbana;Municipal
29186170;ESCOLA MEDALHA MILAGROSA;Urbana;Privada
29186285;ESCOLA MUNICIPAL ALMIRANTE ERNESTO DE MOURAO SA;Urbana;Municipal
29186366;ESCOLA MUNICIPAL MARIA CONSTANCA;Urbana;Municipal
29186536;ESCOLA MUNICIPAL DE ILHA DE MARE;Rural;Municipal
29186552;EE - ESCOLA ESTADUAL PROFESSORA NATALIA VINHAES;Urbana;Estadual
29186749;EE - ESCOLA OCRIDALINA MADUREIRA;Urbana;Estadual
29186935;EE - COLEGIO ESTADUAL PADRE JOSE VASCONCELOS;Urbana;Estadual
29187010;EE - COLEGIO ESTADUAL POLIVALENTE SAN DIEGO;Urbana;Estadual
29187079;EE - ESCOLA PRESCILIANO SILVA;Urbana;Estadual
29187095;EE - COLEGIO ESTADUAL PRINCESA IZABEL;Urbana;Estadual
29187206;ESCOLA PROFESSOR BERNARDINO MOREIRA;Urbana;Privada
29187303;EE - COLEGIO ESTADUAL LUIZ FERNANDO MACEDO COSTA - TEMPO INTEGRAL;Urbana;Estadual
29187338;ESCOLA MUNICIPAL PROFESSORA MARIA JOSE DE PAULA MOREIRA;Urbana;Municipal
29187346;EE - ESCOLA PROFESSOR ROBERTO SANTOS;Urbana;Estadual
29187370;ESCOLA MUNICIPAL PROFª ALEXANDRINA SANTOS PITA;Urbana;Municipal
29187419;EE - COLEGIO ESTADUAL PROFESSORA ELISABETH CHAVES VELOSO;Urbana;Estadual
29187583;EE - COLEGIO ESTADUAL RENAN BALEEIRO;Urbana;Estadual
29187877;EE - ESCOLA ESTADUAL PIERRE VERGER;Urbana;Estadual
29188229;COLEGIO BOM PASTOR;Urbana;Privada
29188270;EE - COLEGIO ESTADUAL SANTA RITA DE CASSIA;Urbana;Estadual
29188326;ESCOLA SANTO ANDRE;Urbana;Privada
29188431;EE - ESCOLA TEODORO SAMPAIO;Urbana;Estadual
29188458;EE - COLEGIO ESTADUAL TEREZA HELENA MATA PIRES;Urbana;Estadual
29188601;EE - COLEGIO ESTADUAL VITOR SOARES;Urbana;Estadual
29188695;EE - ESCOLA VISCONDE DE ITAPARICA;Urbana;Estadual
29188768;EE - COLEGIO ESTADUAL JOSIAS DE ALMEIDA MELO;Urbana;Estadual
29188784;EE - ESCOLA ESTADUAL DEPUTADO NAOMAR ALCANTARA - TEMPO INTEGRAL;Urbana;Estadual
29188792;EE - COLEGIO ESTADUAL ARTUR DE SALES;Urbana;Estadual
29188903;EE - COLEGIO ESTADUAL ABILIO CESAR BORGES;Urbana;Estadual
29189012;EE - COLEGIO ESTADUAL DOUTOR AILTON PINTO DE ANDRADE;Urbana;Estadual
29189047;EE - COLEGIO ESTADUAL ALBERTO VALENCA - TEMPO INTEGRAL;Urbana;Estadual
29189071;ESCOLA MUNICIPAL ALFREDO AMORIM;Urbana;Municipal
29189080;EE - COLEGIO ESTADUAL ALFREDO MAGALHAES - TEMPO INTEGRAL;Urbana;Estadual
